Time [s],Rank 1,Rank 0,Rank 3,Rank 2
30.801239706,,,,0.0480837017574402
30.804582074,,,0.0480837017574402,
30.806428813,0.0480837017574402,,,
30.80714107,,0.0480377483856058,,
30.812912079,,,,0.0480377483856058
30.813253087,,,0.0480377483856058,
30.815608539,0.0480377483856058,,,
30.820833423,,0.047991850630866,,
30.821748045,,,0.047991850630866,
30.822546686,,,,0.047991850630866
30.824695011,0.047991850630866,,,
30.830361858,,,,0.0479458519593606
30.833605918,,0.0479458519593606,,
30.83452708,,,0.0479458519593606,
30.838145175,0.0479458519593606,,,
30.842742209,,,,0.0479000613187013
30.844105463,,,0.0479000613187013,
30.845137685,,0.0479000613187013,,
30.847352805,0.0479000613187013,,,
30.853079524,,,0.0479000613187013,
30.853502208,,0.0478542902487987,,
30.854247989,,,,0.0478542902487987
