Time [s],Rank 27,Rank 5,Rank 14,Rank 19,Rank 1,Rank 20,Rank 8,Rank 25,Rank 12,Rank 17,Rank 31,Rank 4,Rank 23,Rank 0,Rank 28,Rank 10,Rank 7,Rank 15,Rank 21,Rank 3,Rank 26,Rank 13,Rank 18,Rank 6,Rank 24,Rank 29,Rank 11,Rank 2,Rank 16,Rank 30,Rank 9,Rank 22
0.878366737,,,,0.326429841774151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.878472101,,,,,,,,,,,,,,,,,,,,,0.326429841774151,,,,,,,,,,,
0.878529151,,,,,,,,0.326429841774151,,,,,,,,,,,,,,,,,,,,,,,,
0.878639414,,,,,,,,,,,,,,,,,,,0.326429841774151,,,,,,,,,,,,,
0.878708548,,,,,,,,,,,,,,,,0.326429841774151,,,,,,,,,,,,,,,,
0.878715623,,,,,,,,,,,,,,,,,0.326429841774151,,,,,,,,,,,,,,,
0.879065257,,,,,,,,,,,,,,,,,,,,,,,,,,0.326429841774151,,,,,,
0.893644914,,,,,,,,,,,,,,,,,,,,,,,0.313555448660648,,,,,,,,,
0.89378876,,,,,,,,,,,,,,,,,,,,0.313555448660648,,,,,,,,,,,,
0.894686531,,,,,,,,,,,,,0.313555448660648,,,,,,,,,,,,,,,,,,,
0.895145818,,,,,,,,,,,,,,,,,,,,,,,,,0.313555448660648,,,,,,,
0.895728506,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313555448660648,,,,,
0.896688236,,,,,0.313555448660648,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.896700362,,,,,,,,,0.313555448660648,,,,,,,,,,,,,,,,,,,,,,,
0.896705878,,,,,,,,,,,,,,,,,,,,,,0.313555448660648,,,,,,,,,,
0.896744436,,,,,,,,,,,,,,,,,0.313555448660648,,,,,,,,,,,,,,,
0.896749404,,0.313555448660648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.896764357,,,,,,,,,,,,,,,,,,,0.313555448660648,,,,,,,,,,,,,
0.896767288,,,,,,,,,,,,,,,0.313555448660648,,,,,,,,,,,,,,,,,
0.896772134,,,,,,,,,,,,,,,,,,,,,,,,,,0.313555448660648,,,,,,
0.896808009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313555448660648,
0.896849888,,,,,,,,,,,,,,0.313555448660648,,,,,,,,,,,,,,,,,,
0.896859994,,,,,,,0.313555448660648,,,,,,,,,,,,,,,,,,,,,,,,,
0.896864415,0.313555448660648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.896888217,,,,0.313555448660648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.896896123,,,,,,,,,,,,,,,,,,0.313555448660648,,,,,,,,,,,,,,
0.896899241,,,0.313555448660648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.896913039,,,,,,,,,,,0.313555448660648,,,,,,,,,,,,,,,,,,,,,
0.896930964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313555448660648
0.896932459,,,,,,0.313555448660648,,,,,,,,,,,,,,,,,,,,,,,,,,
0.896934806,,,,,,,,,,,,0.313555448660648,,,,,,,,,,,,,,,,,,,,
0.896936299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313555448660648,,
0.896956937,,,,,,,,,,0.313555448660648,,,,,,,,,,,,,,,,,,,,,,
0.896989143,,,,,,,,0.313555448660648,,,,,,,,,,,,,,,,,,,,,,,,
0.896998407,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313555448660648,,,,
0.89701549,,,,,,,,,,,,,,,,,,,,,,,,0.313555448660648,,,,,,,,
0.897017486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313555448660648,,,
0.897098309,,,,,,,,,,,,,,,,,,,,,0.313555448660648,,,,,,,,,,,
0.897176088,,,,,,,,,,,,,,,,0.313555448660648,,,,,,,,,,,,,,,,
0.913548626,,,,,,,,,,,,,,,,,,,,0.300982055271191,,,,,,,,,,,,
0.914731661,,,,,,,,,,,,,,,,,,,,,,,,,0.300982055271191,,,,,,,
0.916199173,,,,,,,,,0.300982055271191,,,,,,,,,,,,,,,,,,,,,,,
0.916259664,,,,,,,,,,,,,,,,,,,,,,,0.300982055271191,,,,,,,,,
0.916309079,,,,,,,,,,,,,,,,,,,,,,0.300982055271191,,,,,,,,,,
0.916311609,,,,,0.300982055271191,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.916367257,,0.300982055271191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.916415881,,,,,,,,,,,,0.300982055271191,,,,,,,,,,,,,,,,,,,,
0.916429213,,,,,,0.300982055271191,,,,,,,,,,,,,,,,,,,,,,,,,,
0.916434378,,,,,,,,,,,,,,,0.300982055271191,,,,,,,,,,,,,,,,,
0.916495006,,,,,,,0.300982055271191,,,,,,,,,,,,,,,,,,,,,,,,,
0.916588795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300982055271191,
0.916592466,,,,,,,,,,,,,,,,,,,,,,,,,,0.300982055271191,,,,,,
0.91725521,,,,,,,,,,,,,,,,0.300982055271191,,,,,,,,,,,,,,,,
0.91735585,,,,,,,,,,,,,,,,,0.300982055271191,,,,,,,,,,,,,,,
0.917556012,,,,,,,,,,,,,0.300982055271191,,,,,,,,,,,,,,,,,,,
0.917768022,,,0.300982055271191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.918264589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300982055271191
0.918936744,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300982055271191,,,,
0.919009584,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300982055271191,,,,,
0.919319335,,,,,,,,,,,,,,,,,,,0.300982055271191,,,,,,,,,,,,,
0.919339039,,,,,,,,,,0.300982055271191,,,,,,,,,,,,,,,,,,,,,,
0.919370191,,,,,,,,0.300982055271191,,,,,,,,,,,,,,,,,,,,,,,,
0.919374441,,,,,,,,,,,,,,,,,,,,,,,,0.300982055271191,,,,,,,,
0.919732243,,,,,,,,,,,0.300982055271191,,,,,,,,,,,,,,,,,,,,,
0.919758712,,,,0.300982055271191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.919833453,,,,,,,,,,,,,,,,,,0.300982055271191,,,,,,,,,,,,,,
0.919907361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300982055271191,,
0.919928151,0.300982055271191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.919942498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300982055271191,,,
0.920076138,,,,,,,,,,,,,,,,,,,,,0.300982055271191,,,,,,,,,,,
0.920151034,,,,,,,,,,,,,,0.300982055271191,,,,,,,,,,,,,,,,,,
0.935516671,,,,,,,,,,,,,,,,,,,,,,,0.288695473122578,,,,,,,,,
0.937572716,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288695473122578,,,,,
0.938428124,,,,0.288695473122578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.938485215,,,,,,,,,,,,,,,,,,,,,0.288695473122578,,,,,,,,,,,
0.938531764,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288695473122578,,,,
0.938701258,,,,,,,,,,,,,,,,,,,,0.288695473122578,,,,,,,,,,,,
0.938885605,,,,,,,,0.288695473122578,,,,,,,,,,,,,,,,,,,,,,,,
0.93895633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288695473122578,
0.939006317,,,,,,,,,,,,,,,,,,,,,,,,,0.288695473122578,,,,,,,
0.93905866,,,,,0.288695473122578,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.939149751,,,,,,,,,,,,,,0.288695473122578,,,,,,,,,,,,,,,,,,
0.939208045,,,,,,,0.288695473122578,,,,,,,,,,,,,,,,,,,,,,,,,
0.939242801,,,,,,,,,0.288695473122578,,,,,,,,,,,,,,,,,,,,,,,
0.939534211,,,,,,,,,,,,,,,,0.288695473122578,,,,,,,,,,,,,,,,
0.939718983,,,,,,,,,,,,,0.288695473122578,,,,,,,,,,,,,,,,,,,
0.939750894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288695473122578,,
0.939771264,0.288695473122578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.939784425,,,0.288695473122578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.940111755,,,,,,,,,,,,,,,,,,,,,,,,0.288695473122578,,,,,,,,
0.940123309,,,,,,,,,,,,0.288695473122578,,,,,,,,,,,,,,,,,,,,
0.940190994,,,,,,,,,,,,,,,,,,,,,,,,,,0.288695473122578,,,,,,
0.940193956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288695473122578
0.940387102,,,,,,,,,,,0.288695473122578,,,,,,,,,,,,,,,,,,,,,
0.940460317,,0.288695473122578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.940478254,,,,,,,,,,,,,,,,,,0.288695473122578,,,,,,,,,,,,,,
0.940554707,,,,,,,,,,,,,,,0.288695473122578,,,,,,,,,,,,,,,,,
0.940621274,,,,,,,,,,0.288695473122578,,,,,,,,,,,,,,,,,,,,,,
0.94062135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288695473122578,,,
0.940724755,,,,,,,,,,,,,,,,,,,0.288695473122578,,,,,,,,,,,,,
0.941136939,,,,,,0.288695473122578,,,,,,,,,,,,,,,,,,,,,,,,,,
0.941516055,,,,,,,,,,,,,,,,,,,,,,0.288695473122578,,,,,,,,,,
0.941967284,,,,,,,,,,,,,,,,,0.288695473122578,,,,,,,,,,,,,,,
0.962890648,,,,,,,,,,,,,,,,,,,,,,,0.276704570773783,,,,,,,,,
0.963091374,,,,,,,,,,,,,,,,,,,,0.276704570773783,,,,,,,,,,,,
0.964049656,,,,,,,,,,,,,0.276704570773783,,,,,,,,,,,,,,,,,,,
0.964508338,,,,,,,,,,,,,,,,,,,,,,,,,0.276704570773783,,,,,,,
0.96505952,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276704570773783,,,,,
0.965958745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276704570773783
0.965995723,,,,,,,,,0.276704570773783,,,,,,,,,,,,,,,,,,,,,,,
0.966041807,,,,,,,,,,,,,,,,,,,,,,,,,,0.276704570773783,,,,,,
0.966042577,,0.276704570773783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.966061524,,,,,,,,,,,,,,,,,,,,,,0.276704570773783,,,,,,,,,,
0.966096717,,,,,,,,,,,,,,,,,,0.276704570773783,,,,,,,,,,,,,,
0.966097152,,,,,,,,,,,,,,,0.276704570773783,,,,,,,,,,,,,,,,,
0.966100654,,,,,,,,,,,0.276704570773783,,,,,,,,,,,,,,,,,,,,,
0.966105496,,,,,,,,,,,,,,,,,0.276704570773783,,,,,,,,,,,,,,,
0.966116004,0.276704570773783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.966116756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276704570773783,
0.966117471,,,,,,,,,,,,,,,,,,,,,,,,0.276704570773783,,,,,,,,
0.966132827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276704570773783,,
0.96613705,,,,,0.276704570773783,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.966137767,,,,,,,,,,,,,,,,,,,0.276704570773783,,,,,,,,,,,,,
0.966138777,,,0.276704570773783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.966165195,,,,0.276704570773783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.966181873,,,,,,0.276704570773783,,,,,,,,,,,,,,,,,,,,,,,,,,
0.966196319,,,,,,,0.276704570773783,,,,,,,,,,,,,,,,,,,,,,,,,
0.966217099,,,,,,,,,,0.276704570773783,,,,,,,,,,,,,,,,,,,,,,
0.966232835,,,,,,,,0.276704570773783,,,,,,,,,,,,,,,,,,,,,,,,
0.966233589,,,,,,,,,,,,,,0.276704570773783,,,,,,,,,,,,,,,,,,
0.966237985,,,,,,,,,,,,0.276704570773783,,,,,,,,,,,,,,,,,,,,
0.966278331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276704570773783,,,
0.966283633,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276704570773783,,,,
0.966325353,,,,,,,,,,,,,,,,,,,,,0.276704570773783,,,,,,,,,,,
0.966347369,,,,,,,,,,,,,,,,0.276704570773783,,,,,,,,,,,,,,,,
0.983655074,,,,,,,,,,,,,0.265106126790454,,,,,,,,,,,,,,,,,,,
0.983920036,0.265106126790454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.983969846,,,,,,,,,,,,,,,,,,,,,,,0.265106126790454,,,,,,,,,
0.984080847,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265106126790454,,,,,
0.984166941,,,,,,,,,,,,,,,,,,,,,,0.265106126790454,,,,,,,,,,
0.984358238,,,,,,,,,,0.265106126790454,,,,,,,,,,,,,,,,,,,,,,
0.984393301,,,,,,,,,,,,,,,,,,,,0.265106126790454,,,,,,,,,,,,
0.984466175,,,,,,,,,,,,,,,,,,,,,,,,,,0.265106126790454,,,,,,
0.984644613,,,,,0.265106126790454,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.984695788,,,,,,,,,,,,,,,,,,,0.265106126790454,,,,,,,,,,,,,
0.985003626,,,,,,,,,,,,,,,,,0.265106126790454,,,,,,,,,,,,,,,
0.9850916,,0.265106126790454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.985127058,,,,,,,,0.265106126790454,,,,,,,,,,,,,,,,,,,,,,,,
0.98533658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265106126790454,
0.985436414,,,,,,,,,,,,,,,,,,0.265106126790454,,,,,,,,,,,,,,
0.985438629,,,,,,,,,,,0.265106126790454,,,,,,,,,,,,,,,,,,,,,
0.985529094,,,,,,,,,,,,,,,,,,,,,,,,,0.265106126790454,,,,,,,
0.986979943,,,,,,,,,,,,,,,0.265106126790454,,,,,,,,,,,,,,,,,
0.987007079,,,,,,,,,0.265106126790454,,,,,,,,,,,,,,,,,,,,,,,
0.987149014,,,0.265106126790454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.987183082,,,,,,,,,,,,,,,,,,,,,,,,0.265106126790454,,,,,,,,
0.987194961,,,,,,,0.265106126790454,,,,,,,,,,,,,,,,,,,,,,,,,
0.987202777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265106126790454,,
0.987218687,,,,,,0.265106126790454,,,,,,,,,,,,,,,,,,,,,,,,,,
0.98722261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265106126790454
0.987268722,,,,,,,,,,,,0.265106126790454,,,,,,,,,,,,,,,,,,,,
0.987275868,,,,,,,,,,,,,,0.265106126790454,,,,,,,,,,,,,,,,,,
0.987304853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265106126790454,,,
0.987374265,,,,,,,,,,,,,,,,0.265106126790454,,,,,,,,,,,,,,,,
0.987389048,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265106126790454,,,,
0.987409607,,,,,,,,,,,,,,,,,,,,,0.265106126790454,,,,,,,,,,,
0.987836733,,,,0.265106126790454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.005028428,,,,,,,,,,,,,,,,,,,,,,,,,0.253849004187015,,,,,,,
1.005942389,,,,,,,,,,,,,,,,,,,,,,,0.253849004187015,,,,,,,,,
1.00664829,,,,,0.253849004187015,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.006691645,,,,,,,,,,,,,,,0.253849004187015,,,,,,,,,,,,,,,,,
1.006764551,,,,,,,,,,,,,,,,,,,,,,,,,,0.253849004187015,,,,,,
1.006782233,,,,,,,,,,,,0.253849004187015,,,,,,,,,,,,,,,,,,,,
1.006798193,,,,,,,,,,0.253849004187015,,,,,,,,,,,,,,,,,,,,,,
1.006806899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253849004187015,
1.006823237,,,,,,,0.253849004187015,,,,,,,,,,,,,,,,,,,,,,,,,
1.006847977,,,,,,0.253849004187015,,,,,,,,,,,,,,,,,,,,,,,,,,
1.006861275,,,,,,,,0.253849004187015,,,,,,,,,,,,,,,,,,,,,,,,
1.006864538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253849004187015,,,
1.007104766,,,,,,,,,,,,,,0.253849004187015,,,,,,,,,,,,,,,,,,
1.007137667,0.253849004187015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.00730439,,,,,,,,,0.253849004187015,,,,,,,,,,,,,,,,,,,,,,,
1.007474538,,,,,,,,,,,,,0.253849004187015,,,,,,,,,,,,,,,,,,,
1.007555177,,0.253849004187015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.007729099,,,,,,,,,,,,,,,,,,,,0.253849004187015,,,,,,,,,,,,
1.00806317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253849004187015
1.008433312,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253849004187015,,,,,
1.008682541,,,,,,,,,,,0.253849004187015,,,,,,,,,,,,,,,,,,,,,
1.009223019,,,,,,,,,,,,,,,,,,,,,,0.253849004187015,,,,,,,,,,
1.009489769,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253849004187015,,,,
1.009625315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253849004187015,,
1.009708016,,,,,,,,,,,,,,,,,,,0.253849004187015,,,,,,,,,,,,,
1.009850083,,,,,,,,,,,,,,,,,0.253849004187015,,,,,,,,,,,,,,,
1.00985444,,,,0.253849004187015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.009895418,,,,,,,,,,,,,,,,,,,,,,,,0.253849004187015,,,,,,,,
1.010047604,,,,,,,,,,,,,,,,0.253849004187015,,,,,,,,,,,,,,,,
1.010225368,,,0.253849004187015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.010358293,,,,,,,,,,,,,,,,,,0.253849004187015,,,,,,,,,,,,,,
1.010367731,,,,,,,,,,,,,,,,,,,,,0.253849004187015,,,,,,,,,,,
1.029310241,,,,,,,,,,,,,,,,,,,,,,,0.242935661261922,,,,,,,,,
1.031650102,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242935661261922,,,,,
1.032008953,,,,,,,,,,,,,,,,,,,,,,,,,0.242935661261922,,,,,,,
1.032591986,,,,,,,,,,,,,,,,0.242935661261922,,,,,,,,,,,,,,,,
1.032615279,,,,,,,,,,,,,,,,,,,,,,0.242935661261922,,,,,,,,,,
1.03272911,,,,,,,,,,,,,,,,,,,,0.242935661261922,,,,,,,,,,,,
1.032944821,,,,,,,,,,,,,0.242935661261922,,,,,,,,,,,,,,,,,,,
1.033437024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242935661261922,,
1.033533776,,,,,0.242935661261922,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.033588137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242935661261922
1.033901602,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242935661261922,,,,
1.034104805,,0.242935661261922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.03422813,,,,,,,,,,,,,,,,,,0.242935661261922,,,,,,,,,,,,,,
1.034584567,,,,,,,,,,,0.242935661261922,,,,,,,,,,,,,,,,,,,,,
1.034603897,,,,,,,,,,0.242935661261922,,,,,,,,,,,,,,,,,,,,,,
1.034673372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242935661261922,,,
1.034790551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242935661261922,
1.034838455,,,,,,,0.242935661261922,,,,,,,,,,,,,,,,,,,,,,,,,
1.035107417,,,,,,,,,,,,,,,,,0.242935661261922,,,,,,,,,,,,,,,
1.035530701,,,,,,,,0.242935661261922,,,,,,,,,,,,,,,,,,,,,,,,
1.035641221,,,,,,0.242935661261922,,,,,,,,,,,,,,,,,,,,,,,,,,
1.03564892,,,,0.242935661261922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.035729271,,,,,,,,,,,,,,,,,,,,,,,,,,0.242935661261922,,,,,,
1.035851038,,,,,,,,,,,,,,0.242935661261922,,,,,,,,,,,,,,,,,,
1.035879719,,,,,,,,,,,,,,,0.242935661261922,,,,,,,,,,,,,,,,,
1.035970554,,,,,,,,,,,,,,,,,,,,,,,,0.242935661261922,,,,,,,,
1.03614115,,,0.242935661261922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.036244682,,,,,,,,,0.242935661261922,,,,,,,,,,,,,,,,,,,,,,,
1.036249746,0.242935661261922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.036444774,,,,,,,,,,,,,,,,,,,,,0.242935661261922,,,,,,,,,,,
1.037750046,,,,,,,,,,,,0.242935661261922,,,,,,,,,,,,,,,,,,,,
1.040845014,,,,,,,,,,,,,,,,,,,0.242935661261922,,,,,,,,,,,,,
1.056537591,,,,,,,,,,,,,,,,,,,,,,,0.23238437436357,,,,,,,,,
1.056774292,,,,,,,,,,,,,,,,,,,,0.23238437436357,,,,,,,,,,,,
1.057976706,,,,,,,,,,,,,,,,,,,,,,,,,0.23238437436357,,,,,,,
1.05863069,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23238437436357,,,,,
1.058938443,,,,,,,,,,,,,0.23238437436357,,,,,,,,,,,,,,,,,,,
1.059461608,,,,,,,,,,,,,,,,,0.23238437436357,,,,,,,,,,,,,,,
1.059523879,,0.23238437436357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.059603358,,,,,,0.23238437436357,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0596164,,,,,,,,,,,,0.23238437436357,,,,,,,,,,,,,,,,,,,,
1.059617294,,,,,0.23238437436357,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.059645031,,,,,,,,,,,,,,,0.23238437436357,,,,,,,,,,,,,,,,,
1.059649037,,,0.23238437436357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.059661457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23238437436357
1.059671258,,,,,,,,,,,,,,0.23238437436357,,,,,,,,,,,,,,,,,,
1.059684909,,,,,,,,,,,,,,,,,,,,,,,,0.23238437436357,,,,,,,,
1.059689749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23238437436357,,
1.059699335,,,,,,,,,,,,,,,,,,,,,,,,,,0.23238437436357,,,,,,
1.059727515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23238437436357,
1.059731497,0.23238437436357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.059751808,,,,0.23238437436357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.05976725,,,,,,,,,,,,,,,,,,0.23238437436357,,,,,,,,,,,,,,
1.059767464,,,,,,,,0.23238437436357,,,,,,,,,,,,,,,,,,,,,,,,
1.059789448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23238437436357,,,
1.059795432,,,,,,,0.23238437436357,,,,,,,,,,,,,,,,,,,,,,,,,
1.059872749,,,,,,,,,,,0.23238437436357,,,,,,,,,,,,,,,,,,,,,
1.059902249,,,,,,,,,,,,,,,,0.23238437436357,,,,,,,,,,,,,,,,
1.05997618,,,,,,,,,,,,,,,,,,,,,0.23238437436357,,,,,,,,,,,
1.060127181,,,,,,,,,,,,,,,,,,,,,,0.23238437436357,,,,,,,,,,
1.060133244,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23238437436357,,,,
1.060134822,,,,,,,,,,0.23238437436357,,,,,,,,,,,,,,,,,,,,,,
1.060162544,,,,,,,,,,,,,,,,,,,0.23238437436357,,,,,,,,,,,,,
1.060306575,,,,,,,,,0.23238437436357,,,,,,,,,,,,,,,,,,,,,,,
1.077012439,,,,,,,,,,,,,,,,,,,,,,,0.222236798186567,,,,,,,,,
1.077689428,,,,,,,,,,,,,,,,,,,,0.222236798186567,,,,,,,,,,,,
1.078424836,,,,,,,,,,,,,0.222236798186567,,,,,,,,,,,,,,,,,,,
1.078790598,,,,,,,,,0.222236798186567,,,,,,,,,,,,,,,,,,,,,,,
1.078870585,,,,,0.222236798186567,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.079037737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222236798186567,,,
1.079209159,,,,,,,,,,,,,,,,,,,,,,,,,0.222236798186567,,,,,,,
1.079229617,,,,,,,,,,,,,,,,,,,,,,0.222236798186567,,,,,,,,,,
1.079361216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222236798186567,,
1.079655037,,,,,,,,,,,0.222236798186567,,,,,,,,,,,,,,,,,,,,,
1.079747836,,,,,,,,,,,,,,0.222236798186567,,,,,,,,,,,,,,,,,,
1.079780395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222236798186567
1.079901347,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222236798186567,,,,,
1.079962906,,,,0.222236798186567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.079966548,,,,,,,,,,,,0.222236798186567,,,,,,,,,,,,,,,,,,,,
1.08002095,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222236798186567,,,,
1.08019603,,,,,,,,,,0.222236798186567,,,,,,,,,,,,,,,,,,,,,,
1.080457673,,0.222236798186567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.080824721,,,,,,,,0.222236798186567,,,,,,,,,,,,,,,,,,,,,,,,
1.080846224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222236798186567,
1.080999396,,,,,,,0.222236798186567,,,,,,,,,,,,,,,,,,,,,,,,,
1.081090243,,,,,,,,,,,,,,,,,,,,,,,,0.222236798186567,,,,,,,,
1.081118305,,,,,,0.222236798186567,,,,,,,,,,,,,,,,,,,,,,,,,,
1.081149243,,,,,,,,,,,,,,,0.222236798186567,,,,,,,,,,,,,,,,,
1.081255483,,,,,,,,,,,,,,,,,,0.222236798186567,,,,,,,,,,,,,,
1.081289906,,,0.222236798186567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08131892,,,,,,,,,,,,,,,,,,,,,0.222236798186567,,,,,,,,,,,
1.081371277,,,,,,,,,,,,,,,,,0.222236798186567,,,,,,,,,,,,,,,
1.081525487,,,,,,,,,,,,,,,,,,,0.222236798186567,,,,,,,,,,,,,
1.081542749,,,,,,,,,,,,,,,,0.222236798186567,,,,,,,,,,,,,,,,
1.081660187,0.222236798186567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.082082015,,,,,,,,,,,,,,,,,,,,,,,,,,0.222236798186567,,,,,,
1.101338656,,,,,,,,,,,,,,,,,,,,,,,0.212462527467106,,,,,,,,,
1.103585077,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212462527467106,,,,
1.103664595,,,0.212462527467106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.103698021,,,,,,,,,,,,,,,,,,,,0.212462527467106,,,,,,,,,,,,
1.103878812,,,,,,0.212462527467106,,,,,,,,,,,,,,,,,,,,,,,,,,
1.104167551,,,,,,,,,0.212462527467106,,,,,,,,,,,,,,,,,,,,,,,
1.104177972,,,,,,,,,,,,,0.212462527467106,,,,,,,,,,,,,,,,,,,
1.104437563,,,,,,,,,,,,,,,,,,,,,0.212462527467106,,,,,,,,,,,
1.104490116,,,,,,,,,,,,,,,0.212462527467106,,,,,,,,,,,,,,,,,
1.104583276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212462527467106,,
1.104689795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212462527467106
